,팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,시간차_성공률,이동_성공률,후위_성공률,속공_성공률,퀵오픈_성공률,서브_성공률,범실_범실,포지션,득점점유율,스타팅멤버
3,현대건설,2021-11-26,1,고예림,53.85,33.33,100.0,0.0,0.0,0.0,66.67,0.0,2,L,0.0945945945945946,1
4,현대건설,2021-11-26,1,이다현,54.55,0.0,0.0,50.0,0.0,55.56,0.0,0.0,3,C,0.0945945945945946,1
5,현대건설,2021-11-26,1,정지윤,31.25,44.44,50.0,0.0,0.0,0.0,0.0,0.0,0,L,0.06756756756756757,0
6,현대건설,2021-11-26,1,황연주,66.67,50.0,0.0,0.0,50.0,0.0,100.0,0.33,0,R,0.06756756756756757,0
7,현대건설,2021-11-26,1,김다인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2,S,0.04054054054054054,1
8,현대건설,2021-11-26,1,김연견,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Li,0.0,0
10,현대건설,2021-11-26,1,이나연,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,S,0.0,0
0,흥국생명,2021-11-26,0,캣벨,40.0,48.39,0.0,0.0,27.27,0.0,35.29,0.0,5,R,0.45161290322580644,1
1,흥국생명,2021-11-26,0,정윤주,34.15,29.41,0.0,0.0,0.0,0.0,42.86,0.0,5,L,0.24193548387096775,1
2,흥국생명,2021-11-26,0,김미연,50.0,46.15,100.0,0.0,0.0,0.0,50.0,0.33,3,L,0.1774193548387097,1
3,흥국생명,2021-11-26,0,이주아,20.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1,C,0.06451612903225806,1
4,흥국생명,2021-11-26,0,김채연,42.86,50.0,50.0,0.0,0.0,33.33,0.0,0.0,2,C,0.04838709677419355,1
6,흥국생명,2021-11-26,0,변지수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,C,0.016129032258064516,0
7,흥국생명,2021-11-26,0,김다솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
9,흥국생명,2021-11-26,0,김해란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Li,0.0,0
0,IBK기업은행,2021-11-27,0,라셈,36.36,28.57,100.0,0.0,28.57,0.0,75.0,0.0,5,R,0.3181818181818182,1
1,IBK기업은행,2021-11-27,0,김주향,33.33,25.0,0.0,0.0,0.0,0.0,62.5,0.0,3,L,0.22727272727272727,1
2,IBK기업은행,2021-11-27,0,김희진,35.71,41.67,0.0,0.0,0.0,0.0,0.0,0.0,2,C,0.20454545454545456,1
3,IBK기업은행,2021-11-27,0,표승주,28.57,38.46,0.0,0.0,0.0,0.0,12.5,0.33,4,L,0.18181818181818182,1
4,IBK기업은행,2021-11-27,0,김수지,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,C,0.045454545454545456,1
6,IBK기업은행,2021-11-27,0,김하경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,S,0.022727272727272728,1
10,IBK기업은행,2021-11-27,0,신연경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,GS칼텍스,2021-11-27,1,모마,53.85,56.67,0.0,0.0,47.06,0.0,60.0,0.33,4,R,0.5357142857142857,1
1,GS칼텍스,2021-11-27,1,유서연,42.86,33.33,50.0,0.0,0.0,0.0,50.0,0.0,2,L,0.16071428571428573,1
2,GS칼텍스,2021-11-27,1,강소휘,28.57,16.67,66.67,0.0,0.0,0.0,42.86,0.0,7,L,0.14285714285714285,1
3,GS칼텍스,2021-11-27,1,권민지,45.45,33.33,0.0,0.0,0.0,50.0,66.67,0.0,0,L,0.125,1
4,GS칼텍스,2021-11-27,1,한수지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,C,0.017857142857142856,1
5,GS칼텍스,2021-11-27,1,안혜진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,S,0.017857142857142856,0
11,GS칼텍스,2021-11-27,1,오지영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
12,GS칼텍스,2021-11-27,1,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,한국도로공사,2021-11-28,1,켈시,52.94,57.89,100.0,0.0,35.29,0.0,64.29,0.0,8,R,0.345679012345679,1
1,한국도로공사,2021-11-28,1,전새얀,62.5,50.0,0.0,0.0,0.0,0.0,83.33,0.0,1,L,0.14814814814814814,1
2,한국도로공사,2021-11-28,1,배유나,45.45,37.5,100.0,0.0,0.0,0.0,0.0,0.25,1,C,0.13580246913580246,1
3,한국도로공사,2021-11-28,1,이예림,41.18,37.5,0.0,0.0,0.0,0.0,50.0,0.0,3,L,0.1111111111111111,1
4,한국도로공사,2021-11-28,1,정대영,45.45,40.0,0.0,100.0,0.0,40.0,0.0,0.25,0,C,0.09876543209876543,1
5,한국도로공사,2021-11-28,1,박정아,35.29,40.0,0.0,0.0,100.0,0.0,16.67,0.0,0,L,0.07407407407407407,0
6,한국도로공사,2021-11-28,1,이윤정,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.75,6,S,0.07407407407407407,1
7,한국도로공사,2021-11-28,1,문정원,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2,R,0.012345679012345678,0
10,한국도로공사,2021-11-28,1,임명옥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,페퍼저축은행,2021-11-28,0,엘리자벳,44.07,38.71,50.0,0.0,40.0,0.0,83.33,0.25,6,R,0.4426229508196721,1
1,페퍼저축은행,2021-11-28,0,이한비,38.46,44.44,50.0,0.0,0.0,0.0,16.67,0.25,1,L,0.18032786885245902,1
2,페퍼저축은행,2021-11-28,0,박경현,52.94,46.15,0.0,0.0,0.0,0.0,100.0,0.0,2,L,0.16393442622950818,1
3,페퍼저축은행,2021-11-28,0,하혜진,42.86,37.5,50.0,0.0,0.0,50.0,0.0,0.25,0,R,0.14754098360655737,1
4,페퍼저축은행,2021-11-28,0,최가은,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.25,4,C,0.04918032786885246,1
5,페퍼저축은행,2021-11-28,0,박연화,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,C,0.01639344262295082,0
6,페퍼저축은행,2021-11-28,0,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.0,1
9,페퍼저축은행,2021-11-28,0,김세인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
10,페퍼저축은행,2021-11-28,0,문슬기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
12,페퍼저축은행,2021-11-28,0,지민경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
0,GS칼텍스,2021-11-30,1,모마,47.5,46.43,50.0,0.0,50.0,0.0,50.0,0.0,3,R,0.36363636363636365,1
1,GS칼텍스,2021-11-30,1,강소휘,40.0,33.33,100.0,0.0,0.0,0.0,33.33,1.0,3,L,0.2,1
2,GS칼텍스,2021-11-30,1,유서연,31.82,16.67,0.0,0.0,0.0,0.0,55.56,0.67,4,L,0.18181818181818182,1
3,GS칼텍스,2021-11-30,1,권민지,57.14,50.0,0.0,0.0,0.0,100.0,0.0,0.33,2,L,0.12727272727272726,1
4,GS칼텍스,2021-11-30,1,한수지,50.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0,C,0.05454545454545454,1
5,GS칼텍스,2021-11-30,1,김지원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,S,0.03636363636363636,1
7,GS칼텍스,2021-11-30,1,김해빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,L,0.01818181818181818,0
8,GS칼텍스,2021-11-30,1,안혜진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,S,0.01818181818181818,0
10,GS칼텍스,2021-11-30,1,오지영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
12,GS칼텍스,2021-11-30,1,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,KGC인삼공사,2021-11-30,0,옐레나,40.0,36.84,0.0,0.0,40.0,0.0,50.0,0.0,4,R,0.45454545454545453,1
1,KGC인삼공사,2021-11-30,0,박은진,62.5,0.0,0.0,75.0,0.0,66.67,0.0,0.0,1,C,0.18181818181818182,1
2,KGC인삼공사,2021-11-30,0,이소영,19.05,30.0,0.0,0.0,0.0,0.0,10.0,0.33,2,L,0.15151515151515152,1
3,KGC인삼공사,2021-11-30,0,박혜민,26.67,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4,L,0.15151515151515152,1
6,KGC인삼공사,2021-11-30,0,고의정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,L,0.030303030303030304,0
7,KGC인삼공사,2021-11-30,0,염혜선,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.030303030303030304,1
12,KGC인삼공사,2021-11-30,0,채선아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,흥국생명,2021-12-01,1,캣벨,43.55,30.0,100.0,0.0,42.86,0.0,62.5,0.5,3,R,0.4266666666666667,1
1,흥국생명,2021-12-01,1,정윤주,51.61,50.0,50.0,0.0,0.0,0.0,53.33,0.25,2,L,0.26666666666666666,1
2,흥국생명,2021-12-01,1,김미연,26.92,11.11,60.0,0.0,0.0,0.0,25.0,0.25,3,L,0.12,1
3,흥국생명,2021-12-01,1,이주아,28.57,33.33,0.0,0.0,0.0,25.0,0.0,0.75,4,C,0.09333333333333334,1
4,흥국생명,2021-12-01,1,김채연,45.45,44.44,0.0,0.0,0.0,100.0,0.0,0.0,0,C,0.08,1
6,흥국생명,2021-12-01,1,김다솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4,S,0.013333333333333334,1
7,흥국생명,2021-12-01,1,김해란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
9,흥국생명,2021-12-01,1,박상미,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
0,페퍼저축은행,2021-12-01,0,엘리자벳,28.57,23.33,50.0,0.0,35.29,0.0,0.0,0.0,5,R,0.288135593220339,1
1,페퍼저축은행,2021-12-01,0,이한비,28.95,28.57,33.33,0.0,0.0,0.0,28.57,0.5,8,L,0.22033898305084745,1
2,페퍼저축은행,2021-12-01,0,박은서,57.89,44.44,100.0,0.0,0.0,0.0,60.0,0.0,1,L,0.1864406779661017,0
3,페퍼저축은행,2021-12-01,0,하혜진,50.0,37.5,100.0,0.0,0.0,66.67,0.0,0.0,1,R,0.13559322033898305,1
4,페퍼저축은행,2021-12-01,0,최가은,50.0,25.0,0.0,0.0,0.0,100.0,0.0,0.5,2,C,0.11864406779661017,1
6,페퍼저축은행,2021-12-01,0,구솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,S,0.01694915254237288,0
7,페퍼저축은행,2021-12-01,0,박연화,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,C,0.01694915254237288,0
8,페퍼저축은행,2021-12-01,0,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,S,0.01694915254237288,1
9,페퍼저축은행,2021-12-01,0,김세인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
10,페퍼저축은행,2021-12-01,0,문슬기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,한국도로공사,2021-12-02,1,켈시,52.27,40.91,50.0,0.0,60.0,0.0,72.73,0.0,3,R,0.4262295081967213,1
1,한국도로공사,2021-12-02,1,박정아,51.72,53.33,50.0,0.0,0.0,0.0,50.0,0.0,0,L,0.26229508196721313,1
2,한국도로공사,2021-12-02,1,정대영,40.0,33.33,0.0,0.0,0.0,100.0,0.0,0.0,0,C,0.11475409836065574,1
3,한국도로공사,2021-12-02,1,배유나,66.67,100.0,50.0,50.0,0.0,66.67,0.0,0.0,2,C,0.11475409836065574,1
4,한국도로공사,2021-12-02,1,문정원,50.0,50.0,100.0,0.0,0.0,0.0,33.33,0.0,1,R,0.04918032786885246,1
5,한국도로공사,2021-12-02,1,전새얀,20.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,1,L,0.01639344262295082,0
6,한국도로공사,2021-12-02,1,이윤정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,S,0.01639344262295082,1
10,한국도로공사,2021-12-02,1,임명옥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,IBK기업은행,2021-12-02,0,라셈,35.14,11.11,66.67,0.0,54.55,0.0,50.0,0.0,1,R,0.325,1
1,IBK기업은행,2021-12-02,0,김주향,46.15,66.67,33.33,0.0,0.0,0.0,27.27,0.0,2,L,0.325,1
2,IBK기업은행,2021-12-02,0,김수지,20.0,0.0,0.0,25.0,0.0,33.33,0.0,0.67,2,C,0.15,1
3,IBK기업은행,2021-12-02,0,표승주,28.57,20.0,100.0,0.0,0.0,0.0,25.0,0.0,2,L,0.125,1
4,IBK기업은행,2021-12-02,0,김희진,25.0,50.0,0.0,0.0,0.0,33.33,0.0,0.0,3,C,0.075,1
5,IBK기업은행,2021-12-02,0,이진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,S,0.0,0
7,IBK기업은행,2021-12-02,0,구혜인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
10,IBK기업은행,2021-12-02,0,신연경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,현대건설,2021-12-03,1,야스민,46.43,45.0,50.0,0.0,51.85,0.0,28.57,0.0,4,R,0.325,1
1,현대건설,2021-12-03,1,양효진,80.0,75.0,100.0,0.0,0.0,85.71,0.0,0.75,0,C,0.275,1
2,현대건설,2021-12-03,1,고예림,45.45,35.71,0.0,0.0,100.0,0.0,57.14,0.0,5,L,0.1375,1
3,현대건설,2021-12-03,1,정지윤,70.0,66.67,0.0,0.0,0.0,0.0,75.0,0.0,1,L,0.1,0
4,현대건설,2021-12-03,1,이다현,37.5,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,C,0.1,1
5,현대건설,2021-12-03,1,황민경,23.53,18.18,0.0,0.0,0.0,0.0,40.0,0.0,3,L,0.05,1
7,현대건설,2021-12-03,1,김다인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0125,1
9,현대건설,2021-12-03,1,김연견,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,KGC인삼공사,2021-12-03,0,옐레나,28.89,15.79,0.0,0.0,26.67,0.0,54.55,0.75,4,R,0.30158730158730157,1
1,KGC인삼공사,2021-12-03,0,고의정,33.33,20.0,0.0,0.0,0.0,0.0,47.37,0.75,3,L,0.2698412698412698,1
2,KGC인삼공사,2021-12-03,0,이소영,30.3,31.25,0.0,0.0,0.0,0.0,33.33,0.25,4,L,0.19047619047619047,1
3,KGC인삼공사,2021-12-03,0,박은진,30.0,22.22,0.0,50.0,0.0,16.67,100.0,0.5,3,C,0.14285714285714285,1
4,KGC인삼공사,2021-12-03,0,한송이,71.43,75.0,0.0,0.0,0.0,100.0,0.0,0.25,1,C,0.09523809523809523,1
6,KGC인삼공사,2021-12-03,0,염혜선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.0,1
7,KGC인삼공사,2021-12-03,0,고민지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
8,KGC인삼공사,2021-12-03,0,노란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,GS칼텍스,2021-12-04,1,모마,44.68,40.74,50.0,0.0,33.33,0.0,100.0,0.33,2,R,0.3770491803278688,1
1,GS칼텍스,2021-12-04,1,유서연,45.45,37.5,100.0,0.0,0.0,0.0,46.15,0.0,2,L,0.16393442622950818,1
2,GS칼텍스,2021-12-04,1,강소휘,26.67,21.43,0.0,0.0,0.0,0.0,33.33,0.33,5,L,0.14754098360655737,1
3,GS칼텍스,2021-12-04,1,권민지,45.45,57.14,0.0,0.0,0.0,33.33,0.0,0.0,2,L,0.14754098360655737,1
4,GS칼텍스,2021-12-04,1,한수지,57.14,50.0,0.0,50.0,0.0,66.67,0.0,0.0,0,C,0.11475409836065574,1
5,GS칼텍스,2021-12-04,1,안혜진,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.04918032786885246,0
11,GS칼텍스,2021-12-04,1,오지영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
13,GS칼텍스,2021-12-04,1,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,흥국생명,2021-12-04,0,캣벨,38.33,55.56,0.0,0.0,15.38,0.0,44.0,0.0,4,R,0.5,1
1,흥국생명,2021-12-04,0,이주아,42.86,16.67,0.0,50.0,0.0,66.67,0.0,0.33,1,C,0.2391304347826087,1
2,흥국생명,2021-12-04,0,김채연,55.56,66.67,100.0,0.0,0.0,0.0,0.0,0.33,1,C,0.17391304347826086,1
4,흥국생명,2021-12-04,0,정윤주,13.04,16.67,0.0,0.0,0.0,0.0,11.11,0.0,7,L,0.08695652173913043,1
6,흥국생명,2021-12-04,0,김다솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0,1
7,흥국생명,2021-12-04,0,도수빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Li,0.0,0
0,IBK기업은행,2021-12-05,1,라셈,41.94,52.63,25.0,0.0,14.29,0.0,100.0,0.33,0,R,0.2978723404255319,1
1,IBK기업은행,2021-12-05,1,김희진,50.0,40.0,50.0,25.0,0.0,100.0,0.0,0.33,1,C,0.23404255319148937,1
2,IBK기업은행,2021-12-05,1,김수지,83.33,50.0,100.0,100.0,0.0,100.0,0.0,0.0,2,C,0.19148936170212766,1
3,IBK기업은행,2021-12-05,1,김주향,23.81,16.67,0.0,0.0,0.0,0.0,26.67,0.0,3,L,0.1276595744680851,1
4,IBK기업은행,2021-12-05,1,표승주,31.25,12.5,100.0,0.0,0.0,0.0,33.33,0.0,0,L,0.10638297872340426,1
7,IBK기업은행,2021-12-05,1,김하경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.0425531914893617,1
8,IBK기업은행,2021-12-05,1,신연경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,페퍼저축은행,2021-12-05,0,엘리자벳,42.5,48.28,100.0,0.0,25.0,0.0,0.0,0.0,4,R,0.42857142857142855,1
1,페퍼저축은행,2021-12-05,0,박은서,61.54,57.14,0.0,0.0,0.0,0.0,80.0,1.0,4,L,0.2619047619047619,0
2,페퍼저축은행,2021-12-05,0,이한비,14.81,16.67,0.0,0.0,0.0,0.0,12.5,0.0,3,L,0.14285714285714285,1
3,페퍼저축은행,2021-12-05,0,최가은,37.5,33.33,0.0,0.0,0.0,66.67,0.0,0.0,2,C,0.09523809523809523,1
4,페퍼저축은행,2021-12-05,0,하혜진,40.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,3,R,0.07142857142857142,1
6,페퍼저축은행,2021-12-05,0,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
7,페퍼저축은행,2021-12-05,0,구솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,0
8,페퍼저축은행,2021-12-05,0,김세인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
9,페퍼저축은행,2021-12-05,0,문슬기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
11,페퍼저축은행,2021-12-05,0,이은지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,R,0.0,0
0,한국도로공사,2021-12-07,1,켈시,38.03,26.67,0.0,0.0,53.85,0.0,61.54,0.0,2,R,0.3974358974358974,1
1,한국도로공사,2021-12-07,1,박정아,31.82,37.93,0.0,0.0,0.0,0.0,30.0,0.4,5,L,0.24358974358974358,1
2,한국도로공사,2021-12-07,1,전새얀,40.0,28.57,0.0,0.0,0.0,0.0,50.0,0.0,1,L,0.11538461538461539,0
3,한국도로공사,2021-12-07,1,배유나,66.67,33.33,100.0,100.0,0.0,66.67,0.0,0.2,2,C,0.11538461538461539,1
4,한국도로공사,2021-12-07,1,정대영,25.0,14.29,0.0,0.0,0.0,50.0,0.0,0.2,1,C,0.07692307692307693,1
5,한국도로공사,2021-12-07,1,문정원,18.18,14.29,0.0,0.0,0.0,0.0,25.0,0.0,1,R,0.02564102564102564,1
6,한국도로공사,2021-12-07,1,이예림,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.02564102564102564,0
7,한국도로공사,2021-12-07,1,이윤정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
9,한국도로공사,2021-12-07,1,이고은,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0,0
10,한국도로공사,2021-12-07,1,임명옥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,현대건설,2021-12-07,0,야스민,28.79,30.95,100.0,0.0,18.75,0.0,28.57,0.8,12,R,0.27586206896551724,1
1,현대건설,2021-12-07,0,정지윤,52.78,57.89,0.0,0.0,0.0,0.0,53.33,0.0,4,L,0.26436781609195403,1
2,현대건설,2021-12-07,0,양효진,35.9,39.13,42.86,0.0,0.0,22.22,0.0,0.2,5,C,0.20689655172413793,1
3,현대건설,2021-12-07,0,황민경,51.85,45.45,100.0,0.0,0.0,0.0,53.33,0.0,6,L,0.1724137931034483,1
4,현대건설,2021-12-07,0,이다현,45.45,66.67,0.0,50.0,0.0,33.33,0.0,0.0,1,C,0.08045977011494253,1
6,현대건설,2021-12-07,0,김다인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
7,현대건설,2021-12-07,0,김연견,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
8,현대건설,2021-12-07,0,김주하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
0,페퍼저축은행,2021-12-08,0,엘리자벳,28.21,31.03,0.0,0.0,22.22,0.0,0.0,1.0,5,R,0.3953488372093023,1
1,페퍼저축은행,2021-12-08,0,박경현,40.0,35.29,100.0,0.0,0.0,0.0,42.86,0.33,2,L,0.2558139534883721,1
2,페퍼저축은행,2021-12-08,0,하혜진,40.0,33.33,100.0,0.0,0.0,33.33,0.0,0.33,1,R,0.13953488372093023,1
3,페퍼저축은행,2021-12-08,0,이한비,21.05,7.14,100.0,0.0,0.0,0.0,66.67,0.33,3,L,0.11627906976744186,1
4,페퍼저축은행,2021-12-08,0,최가은,66.67,100.0,100.0,0.0,0.0,0.0,0.0,0.33,0,C,0.06976744186046512,1
5,페퍼저축은행,2021-12-08,0,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,4,S,0.023255813953488372,1
7,페퍼저축은행,2021-12-08,0,구솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0,0
8,페퍼저축은행,2021-12-08,0,김세인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
9,페퍼저축은행,2021-12-08,0,문슬기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
11,페퍼저축은행,2021-12-08,0,지민경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
0,GS칼텍스,2021-12-08,1,모마,56.25,42.86,100.0,0.0,83.33,0.0,0.0,0.67,3,R,0.3793103448275862,1
1,GS칼텍스,2021-12-08,1,강소휘,66.67,60.0,100.0,0.0,0.0,0.0,66.67,0.33,5,L,0.25862068965517243,1
2,GS칼텍스,2021-12-08,1,한수지,54.55,66.67,0.0,50.0,0.0,50.0,0.0,0.0,0,C,0.13793103448275862,1
3,GS칼텍스,2021-12-08,1,유서연,43.75,37.5,0.0,0.0,0.0,0.0,50.0,0.0,3,L,0.1206896551724138,1
4,GS칼텍스,2021-12-08,1,권민지,30.77,27.27,0.0,0.0,0.0,50.0,0.0,0.0,1,L,0.10344827586206896,1
9,GS칼텍스,2021-12-08,1,김해빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,L,0.0,0
13,GS칼텍스,2021-12-08,1,오지영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
15,GS칼텍스,2021-12-08,1,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,KGC인삼공사,2021-12-09,1,옐레나,40.82,36.36,0.0,0.0,36.84,0.0,62.5,0.0,7,R,0.45454545454545453,1
1,KGC인삼공사,2021-12-09,1,이소영,31.25,15.38,66.67,0.0,0.0,0.0,40.0,0.0,5,L,0.18181818181818182,1
2,KGC인삼공사,2021-12-09,1,박혜민,33.33,25.0,0.0,0.0,0.0,0.0,44.44,0.33,0,L,0.12727272727272726,1
4,KGC인삼공사,2021-12-09,1,박은진,28.57,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2,C,0.07272727272727272,1
5,KGC인삼공사,2021-12-09,1,고의정,22.22,0.0,0.0,0.0,0.0,0.0,40.0,0.33,3,L,0.05454545454545454,0
6,KGC인삼공사,2021-12-09,1,한송이,40.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,2,C,0.05454545454545454,1
7,KGC인삼공사,2021-12-09,1,염혜선,66.67,66.67,0.0,0.0,0.0,0.0,0.0,0.33,2,S,0.05454545454545454,1
11,KGC인삼공사,2021-12-09,1,노란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,IBK기업은행,2021-12-09,0,라셈,29.73,15.79,50.0,0.0,54.55,0.0,0.0,0.0,2,R,0.2926829268292683,1
1,IBK기업은행,2021-12-09,0,김주향,36.67,33.33,0.0,0.0,0.0,0.0,43.75,0.0,3,L,0.2926829268292683,1
2,IBK기업은행,2021-12-09,0,김희진,25.0,9.09,100.0,50.0,0.0,50.0,0.0,0.0,4,C,0.17073170731707318,1
3,IBK기업은행,2021-12-09,0,김수지,57.14,33.33,0.0,75.0,0.0,0.0,0.0,0.0,2,C,0.12195121951219512,1
4,IBK기업은행,2021-12-09,0,표승주,13.64,8.33,50.0,0.0,0.0,0.0,12.5,0.0,2,L,0.0975609756097561,1
7,IBK기업은행,2021-12-09,0,김하경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.024390243902439025,1
9,IBK기업은행,2021-12-09,0,신연경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
0,흥국생명,2021-12-10,0,캣벨,30.43,33.33,50.0,0.0,25.0,0.0,22.22,0.0,5,R,0.41818181818181815,1
1,흥국생명,2021-12-10,0,정윤주,46.43,38.46,0.0,0.0,100.0,0.0,53.85,0.0,3,L,0.2545454545454545,1
2,흥국생명,2021-12-10,0,김미연,26.09,40.0,0.0,0.0,0.0,0.0,15.38,0.0,4,L,0.10909090909090909,1
3,흥국생명,2021-12-10,0,김채연,40.0,37.5,100.0,0.0,0.0,0.0,0.0,0.25,1,C,0.10909090909090909,1
4,흥국생명,2021-12-10,0,이주아,30.0,14.29,0.0,0.0,0.0,66.67,0.0,0.0,3,C,0.10909090909090909,1
